date,region,disease,cases,deaths,recovered,population
2021-02-05,Kerala,COVID-19,14743.0,257,14486,35000000
2021-02-12,Kerala,COVID-19,13359.0,196,13163,35000000
2021-02-19,Kerala,COVID-19,9814.0,139,9675,35000000
2021-02-26,Kerala,COVID-19,7684.0,161,7523,35000000
2021-03-05,Kerala,COVID-19,,108,7700,35000000
2021-03-12,Kerala,COVID-19,7078.0,130,6948,35000000
2021-03-19,Kerala,COVID-19,5590.0,64,5526,35000000
2021-03-26,Kerala,COVID-19,3827.0,55,3772,35000000
2021-04-02,Kerala,COVID-19,2901.0,26,2875,35000000
2021-04-09,Kerala,COVID-19,2145.0,41,2104,35000000
2021-04-16,Kerala,COVID-19,1105.0,11,1094,35000000
2021-04-23,Kerala,COVID-19,1591.0,23,1568,35000000
2021-04-30,Kerala,COVID-19,326.0,4,322,35000000
2021-05-07,Kerala,COVID-19,75.0,1,74,35000000
2021-05-14,Kerala,COVID-19,0.0,0,0,35000000
2021-05-21,Kerala,COVID-19,67.0,1,66,35000000
2021-05-28,Kerala,COVID-19,334.0,6,328,35000000
2021-06-04,Kerala,COVID-19,870.0,16,854,35000000
2021-06-11,Kerala,COVID-19,1095.0,22,1073,35000000
2021-06-18,Kerala,COVID-19,,38,1979,35000000
2021-06-25,Kerala,COVID-19,2911.0,35,2876,35000000
2021-07-02,Kerala,COVID-19,3396.0,27,3369,35000000
2021-07-09,Kerala,COVID-19,5388.0,64,5324,35000000
2021-07-16,Kerala,COVID-19,5067.0,75,4992,35000000
2021-07-23,Kerala,COVID-19,8281.0,67,8214,35000000
2021-07-30,Kerala,COVID-19,9006.0,165,8841,35000000
2021-08-06,Kerala,COVID-19,8924.0,67,8857,35000000
2021-08-13,Kerala,COVID-19,11080.0,144,10936,35000000
2021-08-20,Kerala,COVID-19,14746.0,326,14420,35000000
2021-08-27,Kerala,COVID-19,11237.0,226,11011,35000000
2021-09-03,Kerala,COVID-19,17257.0,229,17028,35000000
2021-09-10,Kerala,COVID-19,14226.0,275,13951,35000000
2021-09-17,Kerala,COVID-19,14404.0,199,14205,35000000
2021-09-24,Kerala,COVID-19,15657.0,303,15354,35000000
2021-10-01,Kerala,COVID-19,20408.0,259,20149,35000000
2021-10-08,Kerala,COVID-19,19850.0,350,19500,35000000
2021-10-15,Kerala,COVID-19,19086.0,258,18828,35000000
2021-10-22,Kerala,COVID-19,23675.0,247,23428,35000000
2021-10-29,Kerala,COVID-19,25115.0,277,24838,35000000
2021-11-05,Kerala,COVID-19,21960.0,318,21642,35000000
2021-11-12,Kerala,COVID-19,25280.0,360,24920,35000000
2021-11-19,Kerala,COVID-19,18438.0,309,18129,35000000
2021-11-26,Kerala,COVID-19,18429.0,353,18076,35000000
2021-12-03,Kerala,COVID-19,21983.0,392,21591,35000000
2021-12-10,Kerala,COVID-19,22336.0,428,21908,35000000
2021-12-17,Kerala,COVID-19,20525.0,323,20202,35000000
2021-12-24,Kerala,COVID-19,20723.0,284,20439,35000000
2021-12-31,Kerala,COVID-19,20701.0,415,20286,35000000
2022-01-07,Kerala,COVID-19,16745.0,348,16397,35000000
2022-01-14,Kerala,COVID-19,19585.0,214,19371,35000000
2022-01-21,Kerala,COVID-19,16534.0,248,16286,35000000
2022-01-28,Kerala,COVID-19,14679.0,239,14440,35000000
2022-02-04,Kerala,COVID-19,10307.0,117,10190,35000000
2022-02-11,Kerala,COVID-19,12216.0,270,11946,35000000
2022-02-18,Kerala,COVID-19,10936.0,153,10783,35000000
2022-02-25,Kerala,COVID-19,9049.0,87,8962,35000000
2022-03-04,Kerala,COVID-19,6279.0,93,6186,35000000
2022-03-11,Kerala,COVID-19,5552.0,101,5451,35000000
2022-03-18,Kerala,COVID-19,5468.0,74,5394,35000000
2022-03-25,Kerala,COVID-19,4243.0,76,4167,35000000
2022-04-01,Kerala,COVID-19,2819.0,37,2782,35000000
2022-04-08,Kerala,COVID-19,2262.0,22,2240,35000000
2022-04-15,Kerala,COVID-19,1208.0,14,1194,35000000
2022-04-22,Kerala,COVID-19,716.0,14,702,35000000
2022-04-29,Kerala,COVID-19,298.0,2,296,35000000
2022-05-06,Kerala,COVID-19,388.0,4,384,35000000
2022-05-13,Kerala,COVID-19,0.0,0,0,35000000
2022-05-20,Kerala,COVID-19,86.0,1,85,35000000
2022-05-27,Kerala,COVID-19,378.0,5,373,35000000
2022-06-03,Kerala,COVID-19,780.0,14,766,35000000
2022-06-10,Kerala,COVID-19,1219.0,11,1208,35000000
2022-06-17,Kerala,COVID-19,18408.0,285,18123,35000000
2022-06-24,Kerala,COVID-19,2283.0,31,2252,35000000
2022-07-01,Kerala,COVID-19,3289.0,32,3257,35000000
2022-07-08,Kerala,COVID-19,3984.0,82,3902,35000000
2022-07-15,Kerala,COVID-19,7084.0,81,7003,35000000
2022-07-22,Kerala,COVID-19,7335.0,120,7215,35000000
2022-07-29,Kerala,COVID-19,9459.0,168,9291,35000000
2022-08-05,Kerala,COVID-19,8159.0,66,8093,35000000
2022-08-12,Kerala,COVID-19,13026.0,160,12866,35000000
2022-08-19,Kerala,COVID-19,11507.0,208,11299,35000000
2022-08-26,Kerala,COVID-19,15584.0,284,15300,35000000
2022-09-02,Kerala,COVID-19,12709.0,219,12490,35000000
2022-09-09,Kerala,COVID-19,97797.0,1754,96043,35000000
2022-09-16,Kerala,COVID-19,15575.0,340,15235,35000000
2022-09-23,Kerala,COVID-19,20401.0,250,20151,35000000
2022-09-30,Kerala,COVID-19,19719.0,362,19357,35000000
2022-10-07,Kerala,COVID-19,24023.0,354,23669,35000000
2022-10-14,Kerala,COVID-19,17906.0,253,17653,35000000
2022-10-21,Kerala,COVID-19,21867.0,238,21629,35000000
2022-10-28,Kerala,COVID-19,22594.0,247,22347,35000000
2022-11-04,Kerala,COVID-19,18165.0,308,17857,35000000
2022-11-11,Kerala,COVID-19,25694.0,524,25170,35000000
2022-11-18,Kerala,COVID-19,22078.0,408,21670,35000000
2022-11-25,Kerala,COVID-19,20720.0,430,20290,35000000
2022-12-02,Kerala,COVID-19,18553.0,149,18404,35000000
2022-12-09,Kerala,COVID-19,22057.0,286,21771,35000000
2022-12-16,Kerala,COVID-19,18902.0,244,18658,35000000
2022-12-23,Kerala,COVID-19,16815.0,191,16624,35000000
2022-12-30,Kerala,COVID-19,15794.0,188,15606,35000000
2023-01-06,Kerala,COVID-19,15315.0,251,15064,35000000
2023-01-13,Kerala,COVID-19,16541.0,246,16295,35000000
2023-01-20,Kerala,COVID-19,13267.0,203,13064,35000000
2023-01-27,Kerala,COVID-19,12779.0,209,12570,35000000
2023-02-03,Kerala,COVID-19,108104.0,1716,106388,35000000
2023-02-10,Kerala,COVID-19,10388.0,190,10198,35000000
2023-02-17,Kerala,COVID-19,10030.0,181,9849,35000000
2023-02-24,Kerala,COVID-19,8748.0,165,8583,35000000
2023-03-03,Kerala,COVID-19,7559.0,105,7454,35000000
2023-03-10,Kerala,COVID-19,5677.0,58,5619,35000000
2023-03-17,Kerala,COVID-19,5079.0,72,5007,35000000
2023-03-24,Kerala,COVID-19,4206.0,77,4129,35000000
2023-03-31,Kerala,COVID-19,2923.0,49,2874,35000000
2023-04-07,Kerala,COVID-19,2027.0,21,2006,35000000
2023-04-14,Kerala,COVID-19,1421.0,21,1400,35000000
2023-04-21,Kerala,COVID-19,637.0,12,625,35000000
2023-04-28,Kerala,COVID-19,360.0,4,356,35000000
2023-05-05,Kerala,COVID-19,345.0,5,340,35000000
2023-05-12,Kerala,COVID-19,0.0,0,0,35000000
2023-05-19,Kerala,COVID-19,78.0,1,77,35000000
2023-05-26,Kerala,COVID-19,334.0,3,331,35000000
2023-06-02,Kerala,COVID-19,710.0,15,695,35000000
2023-06-09,Kerala,COVID-19,1376.0,30,1346,35000000
2023-06-16,Kerala,COVID-19,2188.0,19,2169,35000000
2023-06-23,Kerala,COVID-19,2611.0,43,2568,35000000
2023-06-30,Kerala,COVID-19,3865.0,55,3810,35000000
2023-07-07,Kerala,COVID-19,4091.0,85,4006,35000000
2023-07-14,Kerala,COVID-19,17680.0,290,17390,35000000
2023-07-21,Kerala,COVID-19,8563.0,153,8410,35000000
2023-07-28,Kerala,COVID-19,8673.0,151,8522,35000000
2023-08-04,Kerala,COVID-19,8597.0,191,8406,35000000
2023-08-11,Kerala,COVID-19,13435.0,247,13188,35000000
2023-08-18,Kerala,COVID-19,,271,13177,35000000
2023-08-25,Kerala,COVID-19,16689.0,214,16475,35000000
2023-09-01,Kerala,COVID-19,15783.0,118,15665,35000000
2023-09-08,Kerala,COVID-19,14254.0,210,14044,35000000
2023-09-15,Kerala,COVID-19,21003.0,178,20825,35000000
2023-09-22,Kerala,COVID-19,21625.0,462,21163,35000000
2023-09-29,Kerala,COVID-19,19702.0,368,19334,35000000
2023-10-06,Kerala,COVID-19,202140.0,1662,200478,35000000
2023-10-13,Kerala,COVID-19,24612.0,357,24255,35000000
2023-10-20,Kerala,COVID-19,26123.0,540,25583,35000000
2023-10-27,Kerala,COVID-19,24666.0,378,24288,35000000
2023-11-03,Kerala,COVID-19,19845.0,225,19620,35000000
2023-11-10,Kerala,COVID-19,23649.0,266,23383,35000000
2023-11-17,Kerala,COVID-19,20416.0,171,20245,35000000
2023-11-24,Kerala,COVID-19,23851.0,447,23404,35000000
2023-12-01,Kerala,COVID-19,22894.0,437,22457,35000000
2023-12-08,Kerala,COVID-19,17254.0,378,16876,35000000
2023-12-15,Kerala,COVID-19,22921.0,185,22736,35000000
2023-12-22,Kerala,COVID-19,16436.0,336,16100,35000000
2021-01-01,Gujarat,Dengue,9663.0,136,9527,63000000
2021-01-08,Gujarat,Dengue,10920.0,106,10814,63000000
2021-01-15,Gujarat,Dengue,62306.0,642,61664,63000000
2021-01-22,Gujarat,Dengue,11623.0,66,11557,63000000
2021-01-29,Gujarat,Dengue,10239.0,113,10126,63000000
2021-02-05,Gujarat,Dengue,7610.0,50,7560,63000000
2021-02-12,Gujarat,Dengue,6797.0,46,6751,63000000
2021-02-19,Gujarat,Dengue,7180.0,79,7101,63000000
2021-02-26,Gujarat,Dengue,6630.0,70,6560,63000000
2021-03-05,Gujarat,Dengue,4221.0,44,4177,63000000
2021-03-12,Gujarat,Dengue,4755.0,70,4685,63000000
2021-03-19,Gujarat,Dengue,3560.0,44,3516,63000000
2021-03-26,Gujarat,Dengue,3311.0,25,3286,63000000
2021-04-02,Gujarat,Dengue,2577.0,15,2562,63000000
2021-04-09,Gujarat,Dengue,1519.0,22,1497,63000000
2021-04-16,Gujarat,Dengue,1119.0,14,1105,63000000
2021-04-23,Gujarat,Dengue,743.0,3,740,63000000
2021-04-30,Gujarat,Dengue,500.0,2,498,63000000
2021-05-07,Gujarat,Dengue,176.0,2,174,63000000
2021-05-14,Gujarat,Dengue,,0,53,63000000
2021-05-21,Gujarat,Dengue,0.0,0,0,63000000
2021-05-28,Gujarat,Dengue,59.0,0,59,63000000
2021-06-04,Gujarat,Dengue,233.0,1,232,63000000
2021-06-11,Gujarat,Dengue,430.0,2,428,63000000
2021-06-18,Gujarat,Dengue,759.0,9,750,63000000
2021-06-25,Gujarat,Dengue,1283.0,12,1271,63000000
2021-07-02,Gujarat,Dengue,2042.0,13,2029,63000000
2021-07-09,Gujarat,Dengue,2673.0,15,2658,63000000
2021-07-16,Gujarat,Dengue,15291.0,90,15201,63000000
2021-07-23,Gujarat,Dengue,3410.0,45,3365,63000000
2021-07-30,Gujarat,Dengue,,31,5105,63000000
2021-08-06,Gujarat,Dengue,6130.0,81,6049,63000000
2021-08-13,Gujarat,Dengue,5297.0,63,5234,63000000
2021-08-20,Gujarat,Dengue,6810.0,47,6763,63000000
2021-08-27,Gujarat,Dengue,8385.0,119,8266,63000000
2021-09-03,Gujarat,Dengue,7869.0,57,7812,63000000
2021-09-10,Gujarat,Dengue,7813.0,93,7720,63000000
2021-09-17,Gujarat,Dengue,38588.0,236,38352,63000000
2021-09-24,Gujarat,Dengue,10885.0,62,10823,63000000
2021-10-01,Gujarat,Dengue,11739.0,93,11646,63000000
2021-10-08,Gujarat,Dengue,11702.0,162,11540,63000000
2021-10-15,Gujarat,Dengue,14340.0,99,14241,63000000
2021-10-22,Gujarat,Dengue,111033.0,766,110267,63000000
2021-10-29,Gujarat,Dengue,12220.0,107,12113,63000000
2021-11-05,Gujarat,Dengue,13886.0,75,13811,63000000
2021-11-12,Gujarat,Dengue,12507.0,81,12426,63000000
2021-11-19,Gujarat,Dengue,13325.0,193,13132,63000000
2021-11-26,Gujarat,Dengue,15388.0,197,15191,63000000
2021-12-03,Gujarat,Dengue,90007.0,1151,88856,63000000
2021-12-10,Gujarat,Dengue,14469.0,149,14320,63000000
2021-12-17,Gujarat,Dengue,10291.0,116,10175,63000000
2021-12-24,Gujarat,Dengue,10798.0,158,10640,63000000
2021-12-31,Gujarat,Dengue,11246.0,69,11177,63000000
2022-01-07,Gujarat,Dengue,71248.0,509,70739,63000000
2022-01-14,Gujarat,Dengue,10698.0,73,10625,63000000
2022-01-21,Gujarat,Dengue,10828.0,70,10758,63000000
2022-01-28,Gujarat,Dengue,9417.0,67,9350,63000000
2022-02-04,Gujarat,Dengue,8909.0,75,8834,63000000
2022-02-11,Gujarat,Dengue,8132.0,98,8034,63000000
2022-02-18,Gujarat,Dengue,5507.0,40,5467,63000000
2022-02-25,Gujarat,Dengue,6449.0,61,6388,63000000
2022-03-04,Gujarat,Dengue,5450.0,36,5414,63000000
2022-03-11,Gujarat,Dengue,3809.0,45,3764,63000000
2022-03-18,Gujarat,Dengue,3623.0,50,3573,63000000
2022-03-25,Gujarat,Dengue,3249.0,31,3218,63000000
2022-04-01,Gujarat,Dengue,2137.0,26,2111,63000000
2022-04-08,Gujarat,Dengue,1950.0,25,1925,63000000
2022-04-15,Gujarat,Dengue,1103.0,7,1096,63000000
2022-04-22,Gujarat,Dengue,714.0,10,704,63000000
2022-04-29,Gujarat,Dengue,,16,2591,63000000
2022-05-06,Gujarat,Dengue,235.0,2,233,63000000
2022-05-13,Gujarat,Dengue,53.0,0,53,63000000
2022-05-20,Gujarat,Dengue,0.0,0,0,63000000
2022-05-27,Gujarat,Dengue,55.0,0,55,63000000
2022-06-03,Gujarat,Dengue,174.0,1,173,63000000
2022-06-10,Gujarat,Dengue,481.0,3,478,63000000
2022-06-17,Gujarat,Dengue,854.0,12,842,63000000
2022-06-24,Gujarat,Dengue,1428.0,16,1412,63000000
2022-07-01,Gujarat,Dengue,1514.0,21,1493,63000000
2022-07-08,Gujarat,Dengue,2426.0,16,2410,63000000
2022-07-15,Gujarat,Dengue,2954.0,18,2936,63000000
2022-07-22,Gujarat,Dengue,3384.0,28,3356,63000000
2022-07-29,Gujarat,Dengue,4227.0,25,4202,63000000
2022-08-05,Gujarat,Dengue,5753.0,34,5719,63000000
2022-08-12,Gujarat,Dengue,5441.0,38,5403,63000000
2022-08-19,Gujarat,Dengue,7464.0,37,7427,63000000
2022-08-26,Gujarat,Dengue,6291.0,65,6226,63000000
2022-09-02,Gujarat,Dengue,6825.0,43,6782,63000000
2022-09-09,Gujarat,Dengue,7723.0,48,7675,63000000
2022-09-16,Gujarat,Dengue,9467.0,68,9399,63000000
2022-09-23,Gujarat,Dengue,39110.0,231,38879,63000000
2022-09-30,Gujarat,Dengue,11456.0,59,11397,63000000
2022-10-07,Gujarat,Dengue,13856.0,186,13670,63000000
2022-10-14,Gujarat,Dengue,12257.0,171,12086,63000000
2022-10-21,Gujarat,Dengue,,126,14764,63000000
2022-10-28,Gujarat,Dengue,13981.0,135,13846,63000000
2022-11-04,Gujarat,Dengue,13647.0,160,13487,63000000
2022-11-11,Gujarat,Dengue,51142.0,510,50632,63000000
2022-11-18,Gujarat,Dengue,13983.0,169,13814,63000000
2022-11-25,Gujarat,Dengue,46508.0,615,45893,63000000
2022-12-02,Gujarat,Dengue,14413.0,130,14283,63000000
2022-12-09,Gujarat,Dengue,12438.0,96,12342,63000000
2022-12-16,Gujarat,Dengue,13218.0,164,13054,63000000
2022-12-23,Gujarat,Dengue,13068.0,145,12923,63000000
2022-12-30,Gujarat,Dengue,11218.0,75,11143,63000000
2023-01-06,Gujarat,Dengue,12229.0,114,12115,63000000
2023-01-13,Gujarat,Dengue,11104.0,122,10982,63000000
2023-01-20,Gujarat,Dengue,,133,8882,63000000
2023-01-27,Gujarat,Dengue,47515.0,239,47276,63000000
2023-02-03,Gujarat,Dengue,6932.0,47,6885,63000000
2023-02-10,Gujarat,Dengue,57830.0,321,57509,63000000
2023-02-17,Gujarat,Dengue,6672.0,71,6601,63000000
2023-02-24,Gujarat,Dengue,6634.0,98,6536,63000000
2023-03-03,Gujarat,Dengue,6112.0,60,6052,63000000
2023-03-10,Gujarat,Dengue,4132.0,37,4095,63000000
2023-03-17,Gujarat,Dengue,3511.0,25,3486,63000000
2023-03-24,Gujarat,Dengue,2515.0,36,2479,63000000
2023-03-31,Gujarat,Dengue,2269.0,17,2252,63000000
2023-04-07,Gujarat,Dengue,1694.0,9,1685,63000000
2023-04-14,Gujarat,Dengue,1249.0,10,1239,63000000
2023-04-21,Gujarat,Dengue,704.0,9,695,63000000
2023-04-28,Gujarat,Dengue,425.0,5,420,63000000
2023-05-05,Gujarat,Dengue,188.0,2,186,63000000
2023-05-12,Gujarat,Dengue,51.0,0,51,63000000
2023-05-19,Gujarat,Dengue,0.0,0,0,63000000
2023-05-26,Gujarat,Dengue,336.0,2,334,63000000
2023-06-02,Gujarat,Dengue,234.0,1,233,63000000
2023-06-09,Gujarat,Dengue,454.0,3,451,63000000
2023-06-16,Gujarat,Dengue,,40,3146,63000000
2023-06-23,Gujarat,Dengue,995.0,8,987,63000000
2023-06-30,Gujarat,Dengue,1423.0,21,1402,63000000
2023-07-07,Gujarat,Dengue,1884.0,20,1864,63000000
2023-07-14,Gujarat,Dengue,3028.0,26,3002,63000000
2023-07-21,Gujarat,Dengue,4009.0,46,3963,63000000
2023-07-28,Gujarat,Dengue,4502.0,66,4436,63000000
2023-08-04,Gujarat,Dengue,25650.0,354,25296,63000000
2023-08-11,Gujarat,Dengue,6188.0,33,6155,63000000
2023-08-18,Gujarat,Dengue,7885.0,69,7816,63000000
2023-08-25,Gujarat,Dengue,69703.0,948,68755,63000000
2023-09-01,Gujarat,Dengue,8114.0,76,8038,63000000
2023-09-08,Gujarat,Dengue,,50,9919,63000000
2023-09-15,Gujarat,Dengue,10277.0,131,10146,63000000
2023-09-22,Gujarat,Dengue,81712.0,530,81182,63000000
2023-09-29,Gujarat,Dengue,10562.0,76,10486,63000000
2023-10-06,Gujarat,Dengue,11486.0,90,11396,63000000
2023-10-13,Gujarat,Dengue,10276.0,117,10159,63000000
2023-10-20,Gujarat,Dengue,14880.0,170,14710,63000000
2023-10-27,Gujarat,Dengue,15526.0,179,15347,63000000
2023-11-03,Gujarat,Dengue,14202.0,96,14106,63000000
2023-11-10,Gujarat,Dengue,14106.0,110,13996,63000000
2023-11-17,Gujarat,Dengue,15353.0,229,15124,63000000
2023-11-24,Gujarat,Dengue,12966.0,116,12850,63000000
2023-12-01,Gujarat,Dengue,14497.0,208,14289,63000000
2023-12-08,Gujarat,Dengue,12684.0,177,12507,63000000
2023-12-15,Gujarat,Dengue,10560.0,62,10498,63000000
2023-12-22,Gujarat,Dengue,12607.0,73,12534,63000000
2021-01-01,Gujarat,Malaria,21940.0,133,21807,63000000
2021-01-08,Gujarat,Malaria,22343.0,132,22211,63000000
2021-01-15,Gujarat,Malaria,17452.0,128,17324,63000000
2021-01-22,Gujarat,Malaria,17963.0,118,17845,63000000
2021-01-29,Gujarat,Malaria,18505.0,77,18428,63000000
2021-02-05,Gujarat,Malaria,18597.0,127,18470,63000000
2021-02-12,Gujarat,Malaria,13046.0,43,13003,63000000
2021-02-19,Gujarat,Malaria,17149.0,87,17062,63000000
2021-02-26,Gujarat,Malaria,15244.0,48,15196,63000000
2021-03-05,Gujarat,Malaria,11299.0,44,11255,63000000
2021-03-12,Gujarat,Malaria,10352.0,45,10307,63000000
2021-03-19,Gujarat,Malaria,7682.0,25,7657,63000000
2021-03-26,Gujarat,Malaria,18604.0,128,18476,63000000
2021-04-02,Gujarat,Malaria,6233.0,18,6215,63000000
2021-04-09,Gujarat,Malaria,4166.0,10,4156,63000000
2021-04-16,Gujarat,Malaria,3226.0,23,3203,63000000
2021-04-23,Gujarat,Malaria,2038.0,9,2029,63000000
2021-04-30,Gujarat,Malaria,1757.0,12,1745,63000000
2021-05-07,Gujarat,Malaria,782.0,4,778,63000000
2021-05-14,Gujarat,Malaria,390.0,2,388,63000000
2021-05-21,Gujarat,Malaria,107.0,0,107,63000000
2021-05-28,Gujarat,Malaria,0.0,0,0,63000000
2021-06-04,Gujarat,Malaria,88.0,0,88,63000000
2021-06-11,Gujarat,Malaria,428.0,2,426,63000000
2021-06-18,Gujarat,Malaria,972.0,2,970,63000000
2021-06-25,Gujarat,Malaria,1424.0,8,1416,63000000
2021-07-02,Gujarat,Malaria,2453.0,14,2439,63000000
2021-07-09,Gujarat,Malaria,2627.0,8,2619,63000000
2021-07-16,Gujarat,Malaria,5057.0,25,5032,63000000
2021-07-23,Gujarat,Malaria,4713.0,27,4686,63000000
2021-07-30,Gujarat,Malaria,35110.0,153,34957,63000000
2021-08-06,Gujarat,Malaria,7540.0,54,7486,63000000
2021-08-13,Gujarat,Malaria,10973.0,57,10916,63000000
2021-08-20,Gujarat,Malaria,63692.0,267,63425,63000000
2021-08-27,Gujarat,Malaria,12593.0,32,12561,63000000
2021-09-03,Gujarat,Malaria,14555.0,52,14503,63000000
2021-09-10,Gujarat,Malaria,18419.0,103,18316,63000000
2021-09-17,Gujarat,Malaria,16631.0,46,16585,63000000
2021-09-24,Gujarat,Malaria,15263.0,88,15175,63000000
2021-10-01,Gujarat,Malaria,16759.0,90,16669,63000000
2021-10-08,Gujarat,Malaria,23534.0,126,23408,63000000
2021-10-15,Gujarat,Malaria,22165.0,156,22009,63000000
2021-10-22,Gujarat,Malaria,22829.0,70,22759,63000000
2021-10-29,Gujarat,Malaria,25418.0,167,25251,63000000
2021-11-05,Gujarat,Malaria,27815.0,161,27654,63000000
2021-11-12,Gujarat,Malaria,21410.0,118,21292,63000000
2021-11-19,Gujarat,Malaria,27472.0,195,27277,63000000
2021-11-26,Gujarat,Malaria,26719.0,183,26536,63000000
2021-12-03,Gujarat,Malaria,23522.0,106,23416,63000000
2021-12-10,Gujarat,Malaria,28567.0,197,28370,63000000
2021-12-17,Gujarat,Malaria,29551.0,208,29343,63000000
2021-12-24,Gujarat,Malaria,25830.0,123,25707,63000000
2021-12-31,Gujarat,Malaria,19999.0,103,19896,63000000
2022-01-07,Gujarat,Malaria,25462.0,116,25346,63000000
2022-01-14,Gujarat,Malaria,23434.0,132,23302,63000000
2022-01-21,Gujarat,Malaria,16787.0,119,16668,63000000
2022-01-28,Gujarat,Malaria,20587.0,100,20487,63000000
2022-02-04,Gujarat,Malaria,19887.0,142,19745,63000000
2022-02-11,Gujarat,Malaria,15538.0,41,15497,63000000
2022-02-18,Gujarat,Malaria,16372.0,89,16283,63000000
2022-02-25,Gujarat,Malaria,11606.0,33,11573,63000000
2022-03-04,Gujarat,Malaria,10407.0,63,10344,63000000
2022-03-11,Gujarat,Malaria,9981.0,56,9925,63000000
2022-03-18,Gujarat,Malaria,6615.0,40,6575,63000000
2022-03-25,Gujarat,Malaria,5993.0,33,5960,63000000
2022-04-01,Gujarat,Malaria,4662.0,23,4639,63000000
2022-04-08,Gujarat,Malaria,3500.0,13,3487,63000000
2022-04-15,Gujarat,Malaria,2747.0,19,2728,63000000
2022-04-22,Gujarat,Malaria,1845.0,5,1840,63000000
2022-04-29,Gujarat,Malaria,1682.0,12,1670,63000000
2022-05-06,Gujarat,Malaria,669.0,4,665,63000000
2022-05-13,Gujarat,Malaria,321.0,1,320,63000000
2022-05-20,Gujarat,Malaria,84.0,0,84,63000000
2022-05-27,Gujarat,Malaria,0.0,0,0,63000000
2022-06-03,Gujarat,Malaria,107.0,0,107,63000000
2022-06-10,Gujarat,Malaria,439.0,2,437,63000000
2022-06-17,Gujarat,Malaria,930.0,5,925,63000000
2022-06-24,Gujarat,Malaria,1405.0,3,1402,63000000
2022-07-01,Gujarat,Malaria,2632.0,14,2618,63000000
2022-07-08,Gujarat,Malaria,3230.0,21,3209,63000000
2022-07-15,Gujarat,Malaria,4217.0,20,4197,63000000
2022-07-22,Gujarat,Malaria,4553.0,26,4527,63000000
2022-07-29,Gujarat,Malaria,7947.0,40,7907,63000000
2022-08-05,Gujarat,Malaria,7234.0,19,7215,63000000
2022-08-12,Gujarat,Malaria,9918.0,47,9871,63000000
2022-08-19,Gujarat,Malaria,10545.0,56,10489,63000000
2022-08-26,Gujarat,Malaria,10594.0,38,10556,63000000
2022-09-02,Gujarat,Malaria,14380.0,58,14322,63000000
2022-09-09,Gujarat,Malaria,13263.0,42,13221,63000000
2022-09-16,Gujarat,Malaria,16655.0,79,16576,63000000
2022-09-23,Gujarat,Malaria,18337.0,49,18288,63000000
2022-09-30,Gujarat,Malaria,17553.0,113,17440,63000000
2022-10-07,Gujarat,Malaria,24849.0,145,24704,63000000
2022-10-14,Gujarat,Malaria,22667.0,101,22566,63000000
2022-10-21,Gujarat,Malaria,19883.0,126,19757,63000000
2022-10-28,Gujarat,Malaria,28356.0,211,28145,63000000
2022-11-04,Gujarat,Malaria,21190.0,73,21117,63000000
2022-11-11,Gujarat,Malaria,23872.0,112,23760,63000000
2022-11-18,Gujarat,Malaria,30507.0,91,30416,63000000
2022-11-25,Gujarat,Malaria,23461.0,158,23303,63000000
2022-12-02,Gujarat,Malaria,29601.0,159,29442,63000000
2022-12-09,Gujarat,Malaria,28008.0,142,27866,63000000
2022-12-16,Gujarat,Malaria,27590.0,125,27465,63000000
2022-12-23,Gujarat,Malaria,22873.0,159,22714,63000000
2022-12-30,Gujarat,Malaria,19111.0,59,19052,63000000
2023-01-06,Gujarat,Malaria,19861.0,119,19742,63000000
2023-01-13,Gujarat,Malaria,17741.0,72,17669,63000000
2023-01-20,Gujarat,Malaria,24086.0,130,23956,63000000
2023-01-27,Gujarat,Malaria,19766.0,69,19697,63000000
2023-02-03,Gujarat,Malaria,14031.0,83,13948,63000000
2023-02-10,Gujarat,Malaria,16713.0,67,16646,63000000
2023-02-17,Gujarat,Malaria,16501.0,45,16456,63000000
2023-02-24,Gujarat,Malaria,14055.0,37,14018,63000000
2023-03-03,Gujarat,Malaria,12348.0,62,12286,63000000
2023-03-10,Gujarat,Malaria,52839.0,164,52675,63000000
2023-03-17,Gujarat,Malaria,7561.0,43,7518,63000000
2023-03-24,Gujarat,Malaria,7056.0,42,7014,63000000
